# ts rotation(%) translation(%)
839.317 0.0155773 0.0108404
839.317 0.0184901 0.0171182
839.317 0.0245267 0.0237855
839.317 0.0307774 0.0313863
839.317 0.0384026 0.0379024
839.817 0.0267353 0.0334445
839.817 0.0217553 0.0271547
839.817 0.0194892 0.0160342
839.817 0.0164139 0.0113782
839.817 0.0162248 0.01085
839.817 0.0145503 0.0104785
839.817 0.0158099 0.0136721
839.817 0.0175276 0.0175527
839.817 0.0214815 0.0213272
839.817 0.0261755 0.0268207
840.316 0.0227963 0.0260092
840.316 0.0190548 0.015774
840.316 0.0165375 0.0125842
840.316 0.0142457 0.0101176
840.316 0.0127064 0.00948126
840.316 0.0145312 0.00976745
840.316 0.0133334 0.0110375
840.316 0.0150765 0.0136835
840.316 0.0161052 0.0154602
840.316 0.0175305 0.0182653
840.766 0.0119428 0.0091695
840.766 0.0123209 0.00961372
840.766 0.0121518 0.00898303
840.766 0.0123772 0.0087719
840.766 0.0135338 0.00942055
840.766 0.0132175 0.0107955
840.766 0.0130959 0.0116424
840.766 0.0142018 0.0125484
841.166 0.0149124 0.0196316
841.166 0.0133158 0.00955008
841.166 0.0124783 0.0084855
841.166 0.0122742 0.010276
841.166 0.0124953 0.00994267
841.166 0.0125745 0.00939886
841.166 0.0122824 0.0116978
841.166 0.0120814 0.0127984
841.566 0.0147583 0.019781
841.566 0.0121392 0.0099562
841.566 0.0122561 0.0118326
841.566 0.0121739 0.0109295
841.566 0.0122581 0.00981122
841.566 0.0124 0.00952745
841.566 0.0118425 0.0133281
841.566 0.0122646 0.013759
841.966 0.0150583 0.0192531
841.966 0.0148519 0.0182334
841.966 0.0121745 0.0112819
841.966 0.0121772 0.0101797
841.966 0.0128818 0.0125984
841.966 0.0122498 0.0117595
841.966 0.0119806 0.0103303
841.966 0.0122261 0.0143039
842.366 0.0148513 0.017218
842.366 0.0160299 0.0182168
842.366 0.0150961 0.0132428
842.366 0.012736 0.0126446
842.366 0.0122039 0.0115507
842.366 0.0121652 0.0120444
842.366 0.0113445 0.0123513
842.366 0.0116789 0.0154925
842.766 0.016878 0.0190187
842.766 0.0175337 0.0197702
842.766 0.0163795 0.017371
842.766 0.0160603 0.0146829
842.766 0.017126 0.0151899
842.766 0.0195377 0.0161502
842.766 0.0230058 0.0214404
842.766 0.0250658 0.0228445
843.166 0.0217084 0.0208489
843.166 0.0219366 0.0210945
843.166 0.0211534 0.0192632
843.166 0.0190753 0.0163966
843.166 0.0178117 0.0151115
843.166 0.0174524 0.0143751
843.166 0.0157097 0.0182831
843.166 0.0158348 0.0176004
843.566 0.0174132 0.0198444
843.566 0.0188277 0.0204557
843.566 0.0186788 0.0190966
843.566 0.0184482 0.0154291
843.566 0.0188709 0.0154197
843.566 0.0171245 0.0164634
843.566 0.0165784 0.0157104
843.566 0.0163771 0.0176358
843.916 0.0183515 0.0190119
843.916 0.0185057 0.0193452
843.916 0.0173268 0.0171955
843.916 0.0169673 0.0172423
843.916 0.0172139 0.019809
843.916 0.0175782 0.0191323
843.916 0.0181292 0.0193755
844.266 0.0185643 0.0195756
844.266 0.0191577 0.0199762
844.266 0.0195648 0.0176937
844.266 0.0200862 0.0193414
844.266 0.019214 0.0198821
844.266 0.0176094 0.01946
844.266 0.0179255 0.0195251
844.616 0.0186354 0.0199774
844.616 0.0187098 0.0202061
844.616 0.0171351 0.0176791
844.616 0.0153887 0.019391
844.616 0.0168979 0.0198386
844.616 0.0178803 0.0200289
844.616 0.0195056 0.0205683
844.966 0.0210424 0.0216203
844.966 0.0205791 0.0214292
844.966 0.0187278 0.0176479
844.966 0.018933 0.0179749
844.966 0.0206913 0.019006
844.966 0.019975 0.0191458
845.266 0.0193728 0.0183592
845.266 0.0188393 0.0182617
845.266 0.0201062 0.0182333
845.266 0.0192768 0.0187949
845.266 0.0193862 0.0189509
845.266 0.017813 0.0212496
845.566 0.0186117 0.0175987
845.566 0.0184068 0.0179075
845.566 0.0187705 0.0172978
845.566 0.0188414 0.0181202
845.566 0.0194477 0.017839
845.566 0.0205346 0.018235
845.866 0.0196444 0.0181772
845.866 0.0189165 0.0177058
845.866 0.0195311 0.0174095
845.866 0.0183496 0.0180338
845.866 0.0190622 0.0178685
845.866 0.0196265 0.0210657
846.166 0.0205646 0.0180137
846.166 0.0199292 0.0180233
846.166 0.0191256 0.0171689
846.166 0.0194098 0.0181411
846.166 0.0191402 0.0179991
846.166 0.0199347 0.018188
846.466 0.0203702 0.017723
846.466 0.0196999 0.0170773
846.466 0.0194713 0.0171227
846.466 0.0183178 0.0173172
846.466 0.0195731 0.0174972
846.466 0.0192807 0.0173845
846.766 0.0205336 0.0180042
846.766 0.0193246 0.0174282
846.766 0.0191354 0.0167247
846.766 0.0196897 0.0174178
846.766 0.0202192 0.0178139
846.766 0.019816 0.0160606
847.066 0.0173779 0.0183524
847.066 0.0171555 0.0178139
847.066 0.0177488 0.0136166
847.066 0.0182293 0.0139804
847.066 0.0194304 0.0139057
847.066 0.017848 0.014147
847.366 0.0206441 0.0191259
847.366 0.0213725 0.0186822
847.366 0.0198661 0.0140537
847.366 0.0173315 0.0141534
847.366 0.0176359 0.014431
847.366 0.022154 0.0131562
847.666 0.0264505 0.020353
847.666 0.02376 0.0112971
847.666 0.0189925 0.0115592
847.666 0.0167449 0.0118647
847.666 0.0187488 0.0121928
847.666 0.0222932 0.0127624
847.966 0.0270094 0.0211063
847.966 0.0214408 0.0121895
847.966 0.018207 0.0112975
847.966 0.0172523 0.0114114
847.966 0.0234133 0.0119676
847.966 0.0295318 0.012964
848.266 0.0237024 0.021021
848.266 0.0159168 0.0107844
848.266 0.0161925 0.0116967
848.266 0.0208607 0.0101022
848.266 0.025288 0.0107206
848.266 0.0233139 0.0121025
848.566 0.0168797 0.0220708
848.566 0.0173855 0.013406
848.566 0.0196434 0.0131611
848.566 0.0214598 0.0135028
848.566 0.0243353 0.0139311
848.566 0.0211444 0.014226
848.865 0.0172116 0.0212921
848.865 0.018052 0.0116574
848.865 0.0171127 0.0120021
848.865 0.0184598 0.0129629
848.865 0.018269 0.0137396
848.865 0.0207872 0.0174665
849.166 0.020887 0.0203653
849.166 0.0235507 0.0198878
849.166 0.021172 0.0152053
849.166 0.0200373 0.0139172
849.166 0.0230053 0.0145199
849.166 0.0254315 0.0175153
849.466 0.0290962 0.0212509
849.466 0.0263616 0.0203841
849.466 0.0213574 0.0147756
849.466 0.0210701 0.0153482
849.466 0.0249398 0.0178361
849.466 0.0276088 0.0190548
849.766 0.023423 0.0188648
849.766 0.02162 0.0184169
849.766 0.0225087 0.0147234
849.766 0.0219962 0.0146099
849.766 0.0244789 0.0135793
849.766 0.0236758 0.0166006
850.066 0.0212761 0.0199167
850.066 0.0220222 0.0192385
850.066 0.0249065 0.0145894
850.066 0.0280546 0.0153431
850.066 0.0261401 0.0156774
850.066 0.0260541 0.0193918
850.365 0.0235868 0.018513
850.365 0.02609 0.0180807
850.365 0.0274511 0.018368
850.365 0.0269348 0.0173321
850.365 0.027274 0.0177378
850.365 0.027745 0.0223794
850.665 0.0244953 0.0181191
850.665 0.0254277 0.0175036
850.665 0.0251864 0.0178472
850.665 0.0252774 0.0167328
850.665 0.0276707 0.0175325
850.665 0.0261081 0.0182126
850.965 0.0176176 0.0141132
850.965 0.0183937 0.0133543
850.965 0.0202877 0.0137036
850.965 0.0201746 0.0139264
850.965 0.0220713 0.0166759
850.965 0.0306934 0.0225615
851.266 0.0284478 0.0172868
851.266 0.0234517 0.0151775
851.266 0.019067 0.0143797
851.266 0.0191 0.012418
851.266 0.0260488 0.0158353
851.266 0.0297959 0.0203234
851.566 0.0227206 0.0133894
851.566 0.0190539 0.0123857
851.566 0.0202021 0.0130228
851.566 0.0253266 0.0132554
851.566 0.0349581 0.0140448
851.566 0.0398364 0.0233572
851.866 0.0305343 0.0141125
851.866 0.0262363 0.01287
851.866 0.0252262 0.0122413
851.866 0.0305203 0.0120711
851.866 0.0364635 0.0117591
851.866 0.0364482 0.0136678
851.866 0.0316216 0.0243365
852.216 0.0298726 0.0169542
852.216 0.0337808 0.0166902
852.216 0.0383074 0.0155454
852.216 0.0403224 0.0152091
852.216 0.0473637 0.0175937
852.216 0.0372479 0.0239497
852.216 0.0323617 0.0250821
852.566 0.02219 0.0161735
852.566 0.0275581 0.0143352
852.566 0.035931 0.0137743
852.566 0.0430314 0.0145286
852.566 0.0329105 0.0152384
852.566 0.0244676 0.0198622
852.566 0.0214489 0.0211055
852.915 0.0172847 0.0158059
852.915 0.0220904 0.0148723
852.915 0.0267832 0.0158728
852.915 0.0249858 0.0169017
852.915 0.0228336 0.0182348
852.915 0.0221991 0.0195349
852.915 0.0223194 0.0206784
853.265 0.0207521 0.0185274
853.265 0.0185878 0.0174802
853.265 0.0173794 0.0183082
853.265 0.0172948 0.0155509
853.265 0.016082 0.0144906
853.265 0.0147688 0.0148431
853.265 0.0140315 0.0150754
853.616 0.0166264 0.0204416
853.616 0.0148338 0.0194393
853.616 0.0170166 0.0161281
853.616 0.0161625 0.0144555
853.616 0.0170882 0.013567
853.616 0.0172177 0.0129195
853.915 0.0160573 0.0184075
853.915 0.0144161 0.0174198
853.915 0.0171044 0.0178186
853.915 0.0183813 0.0150668
853.915 0.0205149 0.0146949
853.915 0.0196747 0.0154864
853.915 0.0205171 0.0176647
854.265 0.0197832 0.0199607
854.265 0.0196327 0.0189013
854.265 0.0190116 0.0194201
854.265 0.0187814 0.0143077
854.265 0.0195966 0.0142769
854.265 0.0195135 0.0148376
854.265 0.0212118 0.015825
854.615 0.0205991 0.0197232
854.615 0.0219587 0.0212831
854.615 0.0224448 0.0154505
854.615 0.0216012 0.0135047
854.615 0.0223039 0.0137103
854.615 0.0221825 0.0138109
854.615 0.0229994 0.0162412
854.965 0.0245391 0.0206411
854.965 0.0228708 0.0208278
854.965 0.023312 0.0142461
854.965 0.0221454 0.0125072
854.965 0.0221992 0.0122215
854.965 0.0233677 0.0131738
854.965 0.0245293 0.014874
855.315 0.0310635 0.0212843
855.315 0.0413616 0.0148693
855.315 0.0345654 0.0130653
855.315 0.0298393 0.0119026
855.315 0.0258065 0.0115266
855.315 0.0340201 0.0129751
855.315 0.0432187 0.0152328
855.665 0.0528652 0.0229961
855.665 0.0446434 0.0152038
855.665 0.0336993 0.0127548
855.665 0.0263641 0.0112565
855.665 0.0280904 0.0110031
855.665 0.0399795 0.0128468
855.665 0.0540552 0.0152648
856.016 0.061176 0.0174007
856.016 0.0472564 0.01624
856.016 0.0320205 0.0129579
856.016 0.0257599 0.0106381
856.016 0.0378351 0.01089
856.016 0.0532512 0.0129871
856.016 0.0555993 0.0196369
856.365 0.0361471 0.0182695
856.365 0.0254226 0.0165188
856.365 0.0306356 0.0128186
856.365 0.0388843 0.0107732
856.365 0.0528092 0.0119205
856.365 0.058965 0.017413
856.365 0.0445394 0.0185659
856.715 0.0404927 0.0185173
856.715 0.0276561 0.0163645
856.715 0.0277623 0.0125672
856.715 0.0356653 0.0118922
856.715 0.0446084 0.0140003
856.715 0.0492117 0.0159302
856.715 0.034422 0.0193468
857.065 0.0314487 0.0179473
857.065 0.0274979 0.0162829
857.065 0.0291297 0.0132716
857.065 0.0326525 0.0126283
857.065 0.0350614 0.0141232
857.065 0.0405038 0.017515
857.065 0.0363347 0.0196575
857.415 0.0305997 0.016754
857.415 0.0313208 0.01604
857.415 0.0378358 0.0141438
857.415 0.0343012 0.0134813
857.415 0.0285922 0.0146117
857.415 0.026428 0.0174436
857.415 0.0270481 0.0200565
857.765 0.0320931 0.0163746
857.765 0.0373238 0.0144321
857.765 0.0314263 0.0139663
857.765 0.0289381 0.0119183
857.765 0.022038 0.012945
857.765 0.0241186 0.0163348
857.765 0.0337236 0.0195715
858.165 0.0324616 0.0220138
858.165 0.0293237 0.0199248
858.165 0.0203237 0.0170532
858.165 0.0172247 0.0137226
858.165 0.0198315 0.0126279
858.165 0.022255 0.0139746
858.165 0.0303595 0.0170156
858.165 0.0298283 0.0198008
858.565 0.0226102 0.0219551
858.565 0.0170918 0.0190251
858.565 0.0176638 0.0162415
858.565 0.0207686 0.0131381
858.565 0.0249791 0.0133579
858.565 0.0274272 0.0145559
858.565 0.0251076 0.0182226
858.565 0.0233636 0.0201915
858.565 0.0201211 0.0208909
859.015 0.0151516 0.0219583
859.015 0.0162103 0.0177056
859.015 0.0166935 0.0157531
859.015 0.0193603 0.0136669
859.015 0.0225513 0.0145649
859.015 0.0253408 0.0165865
859.015 0.0222019 0.0162837
859.015 0.0223777 0.0178117
859.015 0.0183291 0.0183054
859.515 0.0139594 0.0211958
859.515 0.0138367 0.0202902
859.515 0.0168115 0.017394
859.515 0.0182012 0.0159122
859.515 0.018826 0.0145839
859.515 0.0225064 0.0163228
859.515 0.0235309 0.0185097
859.515 0.0258004 0.0202547
859.515 0.0269827 0.0224995
859.515 0.0228332 0.0233138
859.515 0.0246771 0.0241449
860.065 0.0280782 0.0249376
860.065 0.0264204 0.0219663
860.065 0.02406 0.0185188
860.065 0.0213785 0.0175058
860.065 0.0195345 0.0158003
860.065 0.0218312 0.0158815
860.065 0.0254115 0.0164108
860.065 0.0302683 0.023723
860.065 0.0370915 0.0266568
860.065 0.0459719 0.0328489
860.065 0.0537084 0.0367684
860.664 0.061607 0.0456975
860.664 0.0539412 0.0407949
860.664 0.0446917 0.0355289
860.664 0.037916 0.0286733
860.664 0.0288171 0.0223257
860.664 0.0226776 0.0170555
860.664 0.0216972 0.0169732
860.664 0.0285206 0.0207344
860.664 0.0385302 0.0275697
860.664 0.048938 0.0394149
860.664 0.060046 0.049802
860.664 0.0719706 0.0586071
860.664 0.0855113 0.069107
861.315 0.0736803 0.0683651
861.315 0.0626351 0.0535582
861.315 0.0492948 0.0432182
861.315 0.0366996 0.0322172
861.315 0.0274149 0.0236674
861.315 0.021265 0.0175152
861.315 0.0239649 0.0196957
861.315 0.0353506 0.0280838
861.315 0.0497567 0.0396802
861.315 0.0654544 0.051806
861.315 0.0810724 0.0649577
861.315 0.0950754 0.0842545
861.315 0.111547 0.0985459
861.965 0.0969759 0.0910442
861.965 0.0802622 0.0765737
861.965 0.0650348 0.0585292
861.965 0.0483903 0.0436419
861.965 0.031981 0.0280999
861.965 0.0227473 0.0206658
861.965 0.0286789 0.0237739
861.965 0.0422673 0.0355216
861.965 0.0585451 0.0498635
861.965 0.0759685 0.0652505
861.965 0.0945491 0.082209
861.965 0.11206 0.104327
862.515 0.0871615 0.0808538
862.515 0.0686919 0.0647202
862.515 0.0534504 0.0467997
862.515 0.0367302 0.0326918
862.515 0.0266082 0.0225807
862.515 0.0284785 0.0266859
862.515 0.0428836 0.0402982
862.515 0.0616892 0.0568173
862.515 0.0795571 0.0723083
862.515 0.0973219 0.0889948
862.515 0.115383 0.104236
863.115 0.0936241 0.0946307
863.115 0.0806853 0.0748083
863.115 0.0643666 0.0594931
863.115 0.0487945 0.047102
863.115 0.0332818 0.0317552
863.115 0.0234484 0.0256013
863.115 0.0303968 0.026577
863.115 0.0404328 0.0359156
863.115 0.0518169 0.047398
863.115 0.0649266 0.0607702
863.115 0.0786646 0.0729153
863.115 0.0916539 0.0858052
863.664 0.0597739 0.0575131
863.664 0.048581 0.0474917
863.664 0.041005 0.0385711
863.664 0.0310739 0.0280983
863.664 0.0260913 0.0255463
863.664 0.0285965 0.0249272
863.664 0.0329467 0.0271656
863.664 0.0391797 0.0353062
863.664 0.0472894 0.0415094
863.664 0.0506164 0.051629
864.164 0.0435828 0.0379816
864.164 0.0416812 0.0348158
864.164 0.0383302 0.0260507
864.164 0.0395188 0.0242401
864.164 0.0405249 0.0229974
864.164 0.0339981 0.0238874
864.164 0.0325862 0.02573
864.164 0.0273892 0.0273285
864.164 0.0232505 0.0293647
864.164 0.0241512 0.0309769
864.614 0.0307073 0.0340469
864.614 0.0360479 0.0261076
864.614 0.0366994 0.0262561
864.614 0.0318038 0.0256092
864.614 0.0242267 0.0252549
864.614 0.0221005 0.0254451
864.614 0.0247618 0.0257215
864.614 0.0295067 0.0268613
865.015 0.0439925 0.0341112
865.015 0.0388582 0.0302754
865.015 0.028237 0.0246306
865.015 0.0224106 0.0238132
865.015 0.020012 0.023564
865.015 0.0240019 0.0244538
865.015 0.0329997 0.0240859
865.015 0.0381352 0.0260811
865.415 0.0308418 0.0313472
865.415 0.0218543 0.0228651
865.415 0.0176449 0.0232427
865.415 0.0228634 0.0226739
865.415 0.0272066 0.0227865
865.415 0.031045 0.0231795
865.415 0.0304214 0.025234
865.415 0.0278727 0.0254698
865.814 0.0239692 0.0320033
865.814 0.0193497 0.0304954
865.814 0.0172435 0.0209758
865.814 0.0222823 0.0201485
865.814 0.0276545 0.0216315
865.814 0.0309418 0.0222794
865.814 0.0201845 0.0238575
865.814 0.0198322 0.0241154
866.164 0.017616 0.0292199
866.164 0.0175639 0.0189289
866.164 0.0195691 0.0184588
866.164 0.023551 0.0230672
866.164 0.0241536 0.0254525
866.164 0.0182667 0.0267141
866.164 0.0213713 0.027965
866.515 0.0150363 0.0268882
866.515 0.0155292 0.0259675
866.515 0.0143806 0.0189899
866.515 0.0176466 0.0230859
866.515 0.0227306 0.0255646
866.515 0.0233031 0.0286558
866.515 0.0264338 0.0293161
866.864 0.0205488 0.0286614
866.864 0.0169218 0.0179701
866.864 0.0161036 0.0170374
866.864 0.0176398 0.0210249
866.864 0.020146 0.0227866
866.864 0.0200482 0.0243829
866.864 0.0219227 0.0262803
867.214 0.0205647 0.0196508
867.214 0.0212567 0.0187787
867.214 0.021338 0.0177528
867.214 0.0204419 0.0196128
867.214 0.0213199 0.0219536
867.214 0.0200294 0.0214932
867.214 0.0214503 0.024718
867.564 0.0207189 0.0302368
867.564 0.0233625 0.0175108
867.564 0.021229 0.0184902
867.564 0.0189074 0.021086
867.564 0.0202736 0.0202685
867.564 0.022553 0.0230196
867.864 0.0269952 0.0296772
867.864 0.0235021 0.0171261
867.864 0.0200156 0.0177607
867.864 0.017237 0.019308
867.864 0.022016 0.0226501
867.864 0.0314143 0.0235674
867.864 0.0294864 0.025714
868.214 0.0273281 0.0190292
868.214 0.0284632 0.0175912
868.214 0.0252993 0.0179149
868.214 0.0220751 0.0183268
868.214 0.0232368 0.0189843
868.214 0.0276044 0.0209386
868.514 0.0349021 0.0307796
868.514 0.0343116 0.0201924
868.514 0.0322073 0.0198088
868.514 0.0259693 0.019551
868.514 0.0343488 0.0213863
868.514 0.0453986 0.0234564
868.814 0.0567232 0.0291104
868.814 0.0583312 0.0195499
868.814 0.0377118 0.0188857
868.814 0.017702 0.0203802
868.814 0.0287987 0.0226998
868.814 0.0516792 0.0247389
869.114 0.0550364 0.0226788
869.114 0.0374359 0.02067
869.114 0.0197497 0.0201143
869.114 0.0327004 0.0208361
869.114 0.0539149 0.0233797
869.114 0.0606307 0.0307994
869.414 0.039193 0.0238771
869.414 0.0175812 0.0212222
869.414 0.0355979 0.0213258
869.414 0.0541429 0.0230797
869.414 0.0472941 0.0263562
869.414 0.0257923 0.0266613
869.714 0.0211313 0.0262775
869.714 0.0367127 0.023372
869.714 0.0517835 0.0235839
869.714 0.0584007 0.0248297
869.714 0.0396819 0.026378
869.714 0.0257459 0.027249
869.714 0.0221847 0.0304938
870.064 0.0297569 0.0252505
870.064 0.0364143 0.0235101
870.064 0.0481841 0.024621
870.064 0.0326386 0.025377
870.064 0.0241246 0.0254676
870.064 0.0250558 0.0283305
870.064 0.0243419 0.0329979
870.414 0.0292826 0.0247838
870.414 0.0316039 0.0234843
870.414 0.0334948 0.0252208
870.414 0.0230065 0.0252149
870.414 0.0209643 0.024692
870.414 0.0200224 0.0285637
870.414 0.0208815 0.0326645
870.764 0.0234876 0.0253194
870.764 0.0234643 0.0257159
870.764 0.027209 0.0259028
870.764 0.0265126 0.0258514
870.764 0.0251415 0.0261048
870.764 0.0268431 0.0293435
870.764 0.0273855 0.0329069
871.114 0.0282541 0.0249562
871.114 0.0289047 0.0243586
871.114 0.0289078 0.0262829
871.114 0.0314042 0.0275403
871.114 0.0313553 0.0289827
871.114 0.031534 0.0308089
871.114 0.0309603 0.0331098
871.513 0.0315112 0.0259128
871.513 0.0326458 0.0237766
871.513 0.0322521 0.0246132
871.513 0.0333921 0.0267022
871.513 0.0344121 0.0261268
871.513 0.034163 0.0290987
871.513 0.0364496 0.030767
871.513 0.0358329 0.0333777
871.513 0.0343194 0.0361745
871.964 0.0349388 0.0286011
871.964 0.0353844 0.0289273
871.964 0.0354563 0.0284682
871.964 0.0331786 0.0303902
871.964 0.0354017 0.0285553
871.964 0.0327619 0.0283779
871.964 0.0323674 0.0295762
871.964 0.0287287 0.0299548
871.964 0.0365067 0.0327868
872.464 0.028105 0.0261605
872.464 0.0288497 0.0272232
872.464 0.0309693 0.0263455
872.464 0.0261338 0.0272739
872.464 0.0257194 0.0291393
872.464 0.0258217 0.0297507
872.464 0.0286667 0.0292344
872.464 0.0272923 0.027556
872.464 0.0254361 0.0283498
872.464 0.0248078 0.0286473
872.464 0.0230655 0.0286712
873.013 0.0495212 0.0344243
873.013 0.04884 0.0322639
873.013 0.036684 0.0301804
873.013 0.0317354 0.0302422
873.013 0.0291611 0.027249
873.013 0.0282442 0.0270107
873.013 0.0311213 0.0262486
873.013 0.0316056 0.0253248
873.013 0.0363782 0.0277706
873.013 0.0393027 0.0284584
873.013 0.0426676 0.0324198
873.013 0.0499094 0.0344553
873.663 0.0594812 0.0537425
873.663 0.0520472 0.0498999
873.663 0.0446112 0.0435747
873.663 0.0343378 0.0371501
873.663 0.0317762 0.0324588
873.663 0.0295609 0.0283595
873.663 0.0325715 0.0285857
873.663 0.035245 0.0330512
873.663 0.0404515 0.0392932
873.663 0.0482443 0.0479793
873.663 0.0577246 0.0566976
873.663 0.0680629 0.0681505
873.663 0.0807399 0.0796081
874.363 0.108323 0.107672
874.363 0.0940383 0.0933678
874.363 0.0784673 0.0795957
874.363 0.0650518 0.0653127
874.363 0.0473385 0.049564
874.363 0.0353002 0.0370996
874.363 0.0298132 0.0274968
874.363 0.0282209 0.0299291
874.363 0.0378164 0.0416568
874.363 0.0511672 0.0555489
874.363 0.0667777 0.0727144
874.363 0.0845643 0.0897982
874.363 0.101903 0.109773
874.913 0.0988147 0.101952
874.913 0.0800231 0.0822258
874.913 0.0603013 0.0634291
874.913 0.0424392 0.0441992
874.913 0.0285041 0.028357
874.913 0.0265219 0.0285935
874.913 0.0399867 0.0435946
874.913 0.0549417 0.0650773
874.913 0.0762293 0.0877303
874.913 0.0997233 0.111967
875.413 0.108676 0.114772
875.413 0.0850507 0.090864
875.413 0.0643412 0.0669717
875.413 0.0422146 0.0439502
875.413 0.0247074 0.02557
875.413 0.026888 0.0283878
875.413 0.0434847 0.0461839
875.413 0.0642818 0.0714625
875.413 0.085832 0.0942424
875.413 0.103782 0.120646
875.863 0.0834086 0.0865313
875.863 0.0615621 0.0623462
875.863 0.0408868 0.0404512
875.863 0.0247659 0.0241925
875.863 0.026428 0.0239358
875.863 0.0410201 0.0412336
875.863 0.053776 0.0580595
